Time (s),Voltage (V),Current (A),Power (W),Power Factor,Speed (RPM),Torque (Nm),Temperature (°C),Vibration (m/s²)
202,228.70154731686216,4.230294490283615,904.7699386262838,0.9351869932780273,1468.4962783068781,6.049374424890468,51.42781529913094,0.18172782528568976
203,230.40925155680668,4.174179376593905,874.1477388056909,0.90889521551049,1473.595870226697,5.69274327756019,51.44462920104975,0.19533491909423276
204,230.51801723908034,4.169375550520142,889.0580911835335,0.9250266565377376,1465.3362524321742,5.671464827653957,51.46932547981998,0.1712599618303948
205,231.56572347375172,4.114753074026412,877.0116575644622,0.9204226823483506,1469.2154279490933,5.6040715227572875,52.31084600401616,0.23785462036916222
206,228.56846515606992,4.228808884834933,905.5351094504393,0.936851859666513,1467.80886061617,5.921237880865628,52.06299419701024,0.22631163624573514
207,229.50814193116577,4.201833341104758,887.7564406344204,0.9205701996256092,1472.0330673245064,5.926832749089504,51.66479666233104,0.17690411076211746
208,230.03590406214948,4.110809265813567,856.8405588754086,0.9061019456241906,1474.0005175442338,5.548160481172438,51.70302495289848,0.24100404041456558
209,230.3107484104944,4.111193276678953,880.7042083173939,0.9301392487253157,1467.4969599855551,5.7954408933811035,51.92010818428543,0.1948952566853981
210,229.96555131479647,4.207669616683867,897.6865809863208,0.9277272587652879,1471.7062164034287,5.790925517818675,51.99054983020656,0.20243588243309688
211,228.63753514661414,4.196533372585089,872.081396991968,0.9089056678912228,1474.4041776615122,5.498133979668928,51.651713339482015,0.24096427935734083
212,229.72706980383828,4.273865288282067,904.0312483009266,0.9207684716969187,1471.3436906516604,5.871124203961135,52.266257977086084,0.15799755426706089
213,228.46764474127903,4.207429487361154,887.6096909420005,0.92338004378908,1474.2254155618307,5.908361730291206,52.26984576023556,0.19673116461001416
214,231.5850790793903,4.190792098703465,903.3602743034974,0.9307955479300309,1472.357857185648,6.0588644517860715,52.41222612373983,0.17200578282073858
215,229.08452614587733,4.185360197596673,893.7093126948826,0.9321111185406692,1473.0909979181827,5.955685138015357,51.72866629183305,0.24902253935720392
216,231.63160295431484,4.280551160932079,930.6069940940098,0.938574622642908,1467.2399570884713,6.064360614399512,52.014650720406024,0.1705563612773941
217,229.5140051966251,4.262079585036715,912.1294898611558,0.9324504229292535,1468.0583483575983,5.90445695805978,52.39000670507756,0.23838934186565025
218,229.93834933256028,4.210188235686387,891.0090938316299,0.9203843254350732,1469.8635693485753,5.637706011384294,52.73937595169752,0.22837457849911746
219,229.56076183590937,4.239217869414376,905.5522712583694,0.9305294652885499,1467.5513048520738,6.075906566590428,52.637742311039375,0.2122571037162607
220,229.17502157572025,4.1576590592780445,876.9617041659614,0.9203742822119484,1468.708567828555,5.643902263138503,52.106379617508225,0.2115321794316782
221,230.3767907435518,4.193520546777464,874.8285051517071,0.9055353862404815,1474.3877626386172,5.650908448410446,52.560152870561176,0.16214506918720026
222,230.24004320792227,4.169155049577582,879.848621796023,0.9165983123698396,1466.3967899330564,5.750015542989561,52.07745841249581,0.22121886358364867
223,228.5627076914468,4.139832780175925,872.8507009834844,0.9224690281182643,1472.321380729716,5.801740270462432,52.95676865793095,0.22211715512440416
224,231.2200697078825,4.247088949621236,904.4893518301022,0.921057140714652,1468.6798241293266,5.786859762733928,52.77283160898054,0.16258734143230683
225,228.90103582776413,4.114379226636731,873.6958080089241,0.9277013219044655,1474.7272014321386,5.461450411225019,52.91859313000866,0.18806308042575545
226,230.7370141296185,4.182942599239798,905.7187843010166,0.938413402249889,1466.197394505535,6.023777541041598,52.81464621045255,0.18068223571460176
227,228.99715472451533,4.179731473107473,898.9975628132191,0.9392474975740662,1473.1101395760857,5.7597896650657106,52.20721043120913,0.1807663132314456
228,230.48009253917806,4.2199249568424575,881.3212169152099,0.9061416187654076,1465.5367251191528,5.775014291016417,52.96725909397677,0.20391829958138916
229,231.17255066603047,4.20518721743111,909.7556270510423,0.9358433313773061,1474.0868568429596,6.01893493219099,52.75152217832109,0.17160076569395594
230,229.62223281488642,4.126793272136946,878.4882979460953,0.9270631771368109,1470.3501739593646,5.564981072122345,52.356345669297106,0.18736052401301007
231,231.3278920839506,4.267826368230734,913.0717260416094,0.9248475532520947,1468.1678839153371,5.856248988433791,52.313529515540054,0.18218661903390018
232,229.16686448020403,4.164012066145541,886.8414834453858,0.9293561939948077,1474.8219196870973,5.589502996264374,52.652446727546426,0.24210465820783206
233,229.0481254230597,4.271075317500029,891.3780710871139,0.9111669823869958,1470.7681860503394,5.916926674413691,52.87828754707828,0.16631939302180046
234,230.2583787955329,4.227455705753713,887.6379135805596,0.9118876532750891,1466.4702322885025,5.892567960814037,52.469384909107596,0.24481384961109257
235,230.23321125571755,4.288053880921565,927.6980402209699,0.9396766481258962,1472.7532824723123,5.936050367534898,53.216765110578834,0.21554806315130562
236,231.29155330503565,4.137311492566688,896.1585770387927,0.9364980413508824,1472.612262527695,5.640696754962423,53.371018559968554,0.17237872249392364
237,229.82103208871712,4.195612105379301,888.6250060528909,0.9215808245314038,1469.8686811124007,5.598823117252173,53.27049930637983,0.1543819253347279
238,228.5047999736541,4.203531910821379,882.9673513785539,0.9192528169992983,1466.585791276512,5.925682173419809,53.38181046661422,0.21952400606714423
239,228.1095414464392,4.153001751248503,865.8516254985364,0.9139825641713847,1465.7594853301978,5.670920201964526,52.85561668120148,0.17530331552122427
240,230.4183090095465,4.271874481728989,902.8680899574451,0.9172523548144262,1465.860451543554,5.7182002793052975,53.3049047918402,0.1600218229887693
241,230.2510642718938,4.1980589012023914,896.5244667055117,0.9274958439633869,1472.510470548508,6.007162212380185,52.64667228261786,0.15169699549266624
242,229.80300141408657,4.108033734710182,853.3674267298372,0.90395406847113,1470.7183675838648,5.445293245616699,52.88120746362958,0.21716362069911085
243,231.21177953971903,4.110981263404315,891.9428046058772,0.9383860709363395,1474.3821886298772,5.9159479361731035,53.18467943767328,0.1859104129567994
244,230.9020821950978,4.199981801779162,907.5395268612543,0.935815623391056,1471.890103885879,5.717865362319166,53.65075390856603,0.15424557728384833
245,229.86895018164327,4.29963402709115,894.0715923088844,0.9046081423163372,1469.7729727633525,5.873423886171464,53.25597611697908,0.22212744861685954
246,229.08750179307722,4.238963847145724,912.455806668202,0.9396167074162399,1468.7835361549214,5.850420233258164,52.749319660398456,0.18839969844621368
247,228.53448789069495,4.2457841248432695,904.5666605821344,0.9322468399075768,1471.2100938846415,5.9306364241919285,53.412850831992955,0.2217722118561888
248,229.47286356392758,4.179202034166192,874.3132941488152,0.9116799005061436,1471.2734753991683,5.626847863626058,53.19608734176253,0.23484923144024544
249,230.09083338132544,4.262330090420684,905.9703584434749,0.9237779496270844,1469.618599409117,5.892915464856514,53.31945902654846,0.1614981842361357
250,230.05129563724734,4.167732000507739,887.6452237053094,0.9257952590311929,1468.8423499666394,5.632566209650545,53.85122973163027,0.21545872034006394
251,228.94055241481115,4.231015002764894,894.6642112287673,0.9236188188516942,1468.1495079531373,5.714941646457225,52.93157545763196,0.1937350717906
252,228.84114005322192,4.243318356172066,905.8514647685605,0.9328617200347847,1470.0435397506935,5.876156025178229,53.24234193377611,0.18577010233622218
253,229.53511839184927,4.224422824286406,889.96756819506,0.9178203000360912,1465.5249712173081,5.993267673302576,53.38214703706118,0.18825853693645328
254,230.08985713946316,4.251940308803147,890.1912646578215,0.9099105380911738,1471.933215007005,5.9729437266413985,53.88907762846345,0.21222433025584916
255,231.4199408061543,4.10598941907126,877.4023940724622,0.9233794628181214,1467.8506722439,5.822156034048499,53.21776028787516,0.2483580998775023
256,230.79391935007547,4.25839964078605,921.0474698642231,0.9371545863486462,1465.7347730141728,6.149035998006518,54.00963841439751,0.22875241812090785
257,231.3523935812319,4.110091484603784,869.7074204615261,0.9146347333176321,1469.800906769979,5.655129550224273,53.380879480265506,0.1757647705875526
258,229.46443938787857,4.28540992442699,889.7052555903286,0.9047704196917034,1473.2207281854064,5.906279171126525,53.68326111802907,0.22546853050206836
259,231.49095846958144,4.261280947926747,899.9055158695257,0.9122685695403159,1474.345695531922,5.708606265807795,53.977893240313215,0.16888548288535507
260,230.30585345839705,4.27555920153852,918.8991037874629,0.933189680403748,1470.1563603577981,6.0740854826367885,53.681273413899,0.22435793856705552
261,229.9455293482766,4.191851676178688,884.1453804794212,0.917260737999097,1468.4909707067575,5.891723694663902,53.73062895432864,0.15277906803988422
262,231.91744640511203,4.28241476090587,929.2738226534781,0.9356675234743886,1471.0030655155128,6.15595702062784,53.6953080564156,0.18658398271106097
263,230.6160354364173,4.183798435419065,872.4901923037085,0.9042745303173163,1467.3067170230324,5.76796794099699,53.347332196323634,0.22964916260888824
264,229.92328806350108,4.178886912809986,880.2094469799013,0.9160990762423458,1466.748826336148,5.600236042865464,53.423025096830386,0.1836578956269042
265,229.69573216762956,4.223816282163852,899.8859895136864,0.9275333723615252,1465.7265213479325,5.665823543446451,54.114948850524236,0.16096176126225462
266,231.92149135380376,4.27666695312395,918.1937666517334,0.9257376231011338,1467.3321685348737,6.077673472530575,54.248113329915135,0.17433806316497644
267,229.68506326293323,4.13039208237275,867.1481574828676,0.9140485683551041,1469.1445125609207,5.55486188296424,53.7262145399178,0.15342257296723996
268,228.78758999702785,4.119295391272188,855.5065829040292,0.9077535502921307,1474.5686669053373,5.66718818547065,54.03163313606846,0.24211154298243756
269,231.40352878599717,4.141688909986188,880.8340218544862,0.919065847868361,1473.046283587143,5.84427923398533,54.26983153570175,0.16551594037411854
270,231.58741985439508,4.24155517569431,916.7366438880881,0.9332639844204995,1470.8323637886765,5.928814087637413,53.92676149477743,0.21836263355969687
271,229.303696025058,4.153217221604082,867.7140208001024,0.9111311902393463,1467.5238092943594,5.684223999365756,54.19793335925767,0.24068885241975446
272,230.24113088524228,4.290836912445261,924.0645609278195,0.9353569919811203,1471.8728090463521,5.886127139958965,54.53209851431989,0.23467182751616533
273,228.32729906855343,4.183274942326452,864.3121615761479,0.9048912222290038,1465.424039676213,5.801300330609993,53.81884752647991,0.1615938200884012
274,231.73346295352624,4.1923615451377145,897.9527227474736,0.9242851835576323,1472.93852362433,5.62890890935546,54.580048898308455,0.2316924155112165
275,231.40834065701733,4.126555729050927,888.5588873300848,0.9305066735547013,1473.7944253496346,5.854491773605252,54.69128440657615,0.20245567417882263
276,230.9948839242588,4.171299933018158,869.2912467815695,0.9021765342988096,1469.1751084880973,5.750977147174147,54.42200721088533,0.21313909809408021
277,230.29442152451185,4.218885146876567,902.7223205503736,0.9291226776919158,1472.7786334060117,5.893175733518835,54.28832507679525,0.24854195593509187
278,230.61432172413157,4.106480261453465,860.6399964286876,0.9087941251792552,1465.249052355028,5.494853310188896,54.583642569856735,0.22316361170098473
279,229.64551958922445,4.107327154639067,878.3454512269901,0.9312109698049535,1469.6859637812684,5.593605169170251,54.27820116144364,0.23363245727148182
280,229.55753975817305,4.229588268340095,884.4711108347104,0.9109488624535621,1471.91563920434,5.909679198968292,54.05665168809811,0.16556540307728318
281,231.69491904906445,4.173075082570817,892.9709356380586,0.9235589366076009,1465.441237919678,5.688942269955341,54.337813869654845,0.18168246195227344
282,228.0991988553078,4.155588538711295,885.4894256288701,0.934172502379548,1466.5499672718538,5.74474189409483,54.72041923850906,0.22552655938635952
283,231.4713733477514,4.203489042462741,893.7411148554919,0.9185536542801699,1468.91869652241,5.756225094843063,54.75722269424108,0.16908230468726665
284,229.05595758809463,4.1020121558480875,869.7667853321286,0.9256872539027202,1465.102430020039,5.657132937578309,54.38996997969033,0.1894021123470148
285,229.308131496343,4.194844927095261,874.4059673545977,0.9090290171549243,1471.1739767886922,5.764647659916771,54.07563658583337,0.1928622115776692
286,228.8047648494702,4.191522977465407,888.8115807727557,0.9267717540286837,1472.461265732802,5.859419448108993,55.0292268546583,0.17412077226149067
287,231.09821469943492,4.162164230278571,871.7439008486516,0.9063023675595266,1468.3828217479302,5.799873298150439,54.2536886941697,0.18573719371948405
288,230.7548934531694,4.233556300183692,899.8078556939332,0.92107187483671,1467.04712677601,5.952794158648781,54.311149663465216,0.21141465531693765
289,228.79815495073183,4.106372906355596,858.5407181831564,0.9137975590005039,1472.3137650571218,5.409126062283715,54.300498328700165,0.15323560117393406
290,231.61999169460682,4.140953432308877,883.0877789017918,0.9207198075322568,1467.951420835023,5.74450541300525,54.65237996169925,0.17327016441297668
291,228.7406338829988,4.239852987105321,887.2643061087896,0.9148689583910525,1470.7689808651658,5.935127634096091,54.945069011380994,0.23897229558730015
292,228.64430196791272,4.12622560580986,854.627641450241,0.9058652137649427,1465.7783224095547,5.536367234651719,54.523231792810655,0.1621344660073361
293,231.82193245824521,4.240294212783985,913.9090346445302,0.9297206083897412,1469.7486449570347,5.910799748206414,54.906430037336754,0.1655312509628598
294,229.7179438969074,4.19671099453195,875.1220888870477,0.9077466667647438,1469.6543398534502,5.723377965514574,54.86662995707165,0.1691587316441097
295,230.54226720736176,4.148507855271841,862.1296280133591,0.9014260278584373,1470.1767395466154,5.675210036781214,54.9512214177767,0.1691797382317915
296,229.0020811758518,4.230269592930926,891.8475155801115,0.9206257796549386,1472.5804140883479,5.586036832216938,54.78505689429379,0.15824268834640592
297,229.4782403952298,4.2224663365266375,875.1387314675599,0.903169364885683,1470.203399471536,5.86252888066612,54.66239393840975,0.15297339676643715
298,230.24324443931832,4.250363183438304,915.8159300824761,0.9358263211807404,1467.0480851475356,5.853837090512294,54.78747326207026,0.18841740217738343
299,231.1098908219899,4.235786644071335,890.0900621181278,0.9092458826568851,1473.065472335031,5.965692609754094,54.502782403343026,0.16907198052411962
